zone,date,description,score_key,value
boston-msa,2020-07-19,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.0637848
boston-msa,2020-08-16,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.1004796
boston-msa,2020-09-20,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.067552
boston-msa,2020-10-18,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.0769413
boston-msa,2020-11-15,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.087536
boston-msa,2020-12-20,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.1081011
boston-msa,2021-01-17,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.0960128
boston-msa,2021-02-21,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.1019902
boston-msa,2021-07-11,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.1072388
boston-msa,2021-09-12,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.1112387
boston-msa,2022-03-27,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.1025836
boston-msa,2022-08-07,workers_essential,hospitals_M_t1_WE_autoY_fareN,3.1000674
boston-msa,2020-02-23,hhld_single_mother,los_trips_WKD,9.242508
boston-msa,2020-03-15,hhld_single_mother,los_trips_WKD,9.227191
boston-msa,2020-04-19,hhld_single_mother,los_trips_WKD,6.553136
boston-msa,2020-05-10,hhld_single_mother,los_trips_WKD,6.5346227
boston-msa,2020-06-21,hhld_single_mother,los_trips_WKD,7.683963
boston-msa,2020-07-19,hhld_single_mother,los_trips_WKD,7.554123
boston-msa,2020-08-16,hhld_single_mother,los_trips_WKD,7.5730715
boston-msa,2020-09-20,hhld_single_mother,los_trips_WKD,9.238304
boston-msa,2020-10-18,hhld_single_mother,los_trips_WKD,9.276373
boston-msa,2020-11-15,hhld_single_mother,los_trips_WKD,9.275208
boston-msa,2020-12-20,hhld_single_mother,los_trips_WKD,9.059849
boston-msa,2021-01-17,hhld_single_mother,los_trips_WKD,9.158446
boston-msa,2021-02-21,hhld_single_mother,los_trips_WKD,9.06134
boston-msa,2021-07-11,hhld_single_mother,los_trips_WKD,9.158064
boston-msa,2021-09-12,hhld_single_mother,los_trips_WKD,9.376896
boston-msa,2022-03-27,hhld_single_mother,los_trips_WKD,8.990378
boston-msa,2022-08-07,hhld_single_mother,los_trips_WKD,8.569729
boston-msa,2020-02-23,pop_asiapacific,los_trips_WKD,12.77424
boston-msa,2020-03-15,pop_asiapacific,los_trips_WKD,12.676712
boston-msa,2020-04-19,pop_asiapacific,los_trips_WKD,9.057246
boston-msa,2020-05-10,pop_asiapacific,los_trips_WKD,9.056604
boston-msa,2020-06-21,pop_asiapacific,los_trips_WKD,10.879941
boston-msa,2020-07-19,pop_asiapacific,los_trips_WKD,10.496613
boston-msa,2020-08-16,pop_asiapacific,los_trips_WKD,10.501455
boston-msa,2020-09-20,pop_asiapacific,los_trips_WKD,12.426581
boston-msa,2020-10-18,pop_asiapacific,los_trips_WKD,12.4433975
boston-msa,2020-11-15,pop_asiapacific,los_trips_WKD,12.465582
boston-msa,2020-12-20,pop_asiapacific,los_trips_WKD,12.154093
boston-msa,2021-01-17,pop_asiapacific,los_trips_WKD,12.236015
boston-msa,2021-02-21,pop_asiapacific,los_trips_WKD,12.103948
boston-msa,2021-07-11,pop_asiapacific,los_trips_WKD,11.881269
boston-msa,2021-09-12,pop_asiapacific,los_trips_WKD,12.405298
boston-msa,2022-03-27,pop_asiapacific,los_trips_WKD,11.774098
boston-msa,2022-08-07,pop_asiapacific,los_trips_WKD,11.235301
boston-msa,2020-02-23,pop_black,los_trips_WKD,15.645661
boston-msa,2020-03-15,pop_black,los_trips_WKD,15.624473
boston-msa,2020-04-19,pop_black,los_trips_WKD,10.995041
boston-msa,2020-05-10,pop_black,los_trips_WKD,10.99324
boston-msa,2020-06-21,pop_black,los_trips_WKD,12.882638
boston-msa,2020-07-19,pop_black,los_trips_WKD,12.743622
boston-msa,2020-08-16,pop_black,los_trips_WKD,12.780227
boston-msa,2020-09-20,pop_black,los_trips_WKD,15.653171
boston-msa,2020-10-18,pop_black,los_trips_WKD,15.718613
boston-msa,2020-11-15,pop_black,los_trips_WKD,15.694383
boston-msa,2020-12-20,pop_black,los_trips_WKD,15.331926
boston-msa,2021-01-17,pop_black,los_trips_WKD,15.591302
boston-msa,2021-02-21,pop_black,los_trips_WKD,15.567557
boston-msa,2021-07-11,pop_black,los_trips_WKD,15.47897
boston-msa,2021-09-12,pop_black,los_trips_WKD,15.880095
boston-msa,2022-03-27,pop_black,los_trips_WKD,15.3245
boston-msa,2022-08-07,pop_black,los_trips_WKD,14.633125
boston-msa,2020-02-23,pop_hispanic,los_trips_WKD,12.802802
boston-msa,2020-03-15,pop_hispanic,los_trips_WKD,12.766105
boston-msa,2020-04-19,pop_hispanic,los_trips_WKD,9.32736
boston-msa,2020-05-10,pop_hispanic,los_trips_WKD,9.291088
boston-msa,2020-06-21,pop_hispanic,los_trips_WKD,11.17182
boston-msa,2020-07-19,pop_hispanic,los_trips_WKD,10.951242
boston-msa,2020-08-16,pop_hispanic,los_trips_WKD,10.983281
boston-msa,2020-09-20,pop_hispanic,los_trips_WKD,13.065172
boston-msa,2020-10-18,pop_hispanic,los_trips_WKD,13.127837
boston-msa,2020-11-15,pop_hispanic,los_trips_WKD,13.130063
boston-msa,2020-12-20,pop_hispanic,los_trips_WKD,12.895505
boston-msa,2021-01-17,pop_hispanic,los_trips_WKD,12.898835
boston-msa,2021-02-21,pop_hispanic,los_trips_WKD,12.772742
boston-msa,2021-07-11,pop_hispanic,los_trips_WKD,13.012592
boston-msa,2021-09-12,pop_hispanic,los_trips_WKD,13.341987
boston-msa,2022-03-27,pop_hispanic,los_trips_WKD,12.5634985
boston-msa,2022-08-07,pop_hispanic,los_trips_WKD,11.896101
boston-msa,2020-02-23,pop_poverty,los_trips_WKD,13.407111
boston-msa,2020-03-15,pop_poverty,los_trips_WKD,13.347886
boston-msa,2020-04-19,pop_poverty,los_trips_WKD,9.637138
boston-msa,2020-05-10,pop_poverty,los_trips_WKD,9.619307
boston-msa,2020-06-21,pop_poverty,los_trips_WKD,11.434039
boston-msa,2020-07-19,pop_poverty,los_trips_WKD,11.174022
boston-msa,2020-08-16,pop_poverty,los_trips_WKD,11.20871
boston-msa,2020-09-20,pop_poverty,los_trips_WKD,13.334668
boston-msa,2020-10-18,pop_poverty,los_trips_WKD,13.388115
boston-msa,2020-11-15,pop_poverty,los_trips_WKD,13.389856
boston-msa,2020-12-20,pop_poverty,los_trips_WKD,13.054635
boston-msa,2021-01-17,pop_poverty,los_trips_WKD,13.172298
boston-msa,2021-02-21,pop_poverty,los_trips_WKD,13.095069
boston-msa,2021-07-11,pop_poverty,los_trips_WKD,13.060589
boston-msa,2021-09-12,pop_poverty,los_trips_WKD,13.48785
boston-msa,2022-03-27,pop_poverty,los_trips_WKD,12.8660145
boston-msa,2022-08-07,pop_poverty,los_trips_WKD,12.159929
boston-msa,2020-02-23,pop_total,los_trips_WKD,8.111666
boston-msa,2020-03-15,pop_total,los_trips_WKD,8.070435
boston-msa,2020-04-19,pop_total,los_trips_WKD,5.6988463
boston-msa,2020-05-10,pop_total,los_trips_WKD,5.6898127
boston-msa,2020-06-21,pop_total,los_trips_WKD,6.7752357
boston-msa,2020-07-19,pop_total,los_trips_WKD,6.591713
boston-msa,2020-08-16,pop_total,los_trips_WKD,6.6063485
boston-msa,2020-09-20,pop_total,los_trips_WKD,7.963992
boston-msa,2020-10-18,pop_total,los_trips_WKD,7.9839287
boston-msa,2020-11-15,pop_total,los_trips_WKD,7.997829
boston-msa,2020-12-20,pop_total,los_trips_WKD,7.7633185
boston-msa,2021-01-17,pop_total,los_trips_WKD,7.817493
boston-msa,2021-02-21,pop_total,los_trips_WKD,7.7235527
boston-msa,2021-07-11,pop_total,los_trips_WKD,7.7200484
boston-msa,2021-09-12,pop_total,los_trips_WKD,7.9893236
boston-msa,2022-03-27,pop_total,los_trips_WKD,7.635838
boston-msa,2022-08-07,pop_total,los_trips_WKD,7.3126254
boston-msa,2020-02-23,pop_white,los_trips_WKD,6.0234547
boston-msa,2020-03-15,pop_white,los_trips_WKD,5.9857893
boston-msa,2020-04-19,pop_white,los_trips_WKD,4.1689177
boston-msa,2020-05-10,pop_white,los_trips_WKD,4.1621885
boston-msa,2020-06-21,pop_white,los_trips_WKD,4.95401
boston-msa,2020-07-19,pop_white,los_trips_WKD,4.7938094
boston-msa,2020-08-16,pop_white,los_trips_WKD,4.8058496
boston-msa,2020-09-20,pop_white,los_trips_WKD,5.823422
boston-msa,2020-10-18,pop_white,los_trips_WKD,5.8328357
boston-msa,2020-11-15,pop_white,los_trips_WKD,5.851342
boston-msa,2020-12-20,pop_white,los_trips_WKD,5.6390433
boston-msa,2021-01-17,pop_white,los_trips_WKD,5.6771655
boston-msa,2021-02-21,pop_white,los_trips_WKD,5.586393
boston-msa,2021-07-11,pop_white,los_trips_WKD,5.575843
boston-msa,2021-09-12,pop_white,los_trips_WKD,5.7924094
boston-msa,2022-03-27,pop_white,los_trips_WKD,5.557648
boston-msa,2022-08-07,pop_white,los_trips_WKD,5.349819
boston-msa,2020-02-23,workers_essential,los_trips_WKD,7.7830443
boston-msa,2020-03-15,workers_essential,los_trips_WKD,7.7535777
boston-msa,2020-04-19,workers_essential,los_trips_WKD,5.4657264
boston-msa,2020-05-10,workers_essential,los_trips_WKD,5.4561677
boston-msa,2020-06-21,workers_essential,los_trips_WKD,6.436346
boston-msa,2020-07-19,workers_essential,los_trips_WKD,6.2944126
boston-msa,2020-08-16,workers_essential,los_trips_WKD,6.318406
boston-msa,2020-09-20,workers_essential,los_trips_WKD,7.6524525
boston-msa,2020-10-18,workers_essential,los_trips_WKD,7.675026
boston-msa,2020-11-15,workers_essential,los_trips_WKD,7.687123
boston-msa,2020-12-20,workers_essential,los_trips_WKD,7.459594
boston-msa,2021-01-17,workers_essential,los_trips_WKD,7.504657
boston-msa,2021-02-21,workers_essential,los_trips_WKD,7.42041
boston-msa,2021-07-11,workers_essential,los_trips_WKD,7.4447684
boston-msa,2021-09-12,workers_essential,los_trips_WKD,7.683597
boston-msa,2022-03-27,workers_essential,los_trips_WKD,7.3557787
boston-msa,2022-08-07,workers_essential,los_trips_WKD,7.033454
boston-msa,2020-02-23,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,28.241207
boston-msa,2020-03-15,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.970028
boston-msa,2020-04-19,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.964378
boston-msa,2020-05-10,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.729404
boston-msa,2020-06-21,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.84716
boston-msa,2020-07-19,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.58596
boston-msa,2020-08-16,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.870853
boston-msa,2020-09-20,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.891249
boston-msa,2020-10-18,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.825832
boston-msa,2020-11-15,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.80924
boston-msa,2020-12-20,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.586008
boston-msa,2021-01-17,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.545748
boston-msa,2021-02-21,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.658628
boston-msa,2021-07-11,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,28.019228
boston-msa,2021-09-12,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.752493
boston-msa,2022-03-27,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.782492
boston-msa,2022-08-07,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,27.859873
boston-msa,2020-02-23,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,26.996012
boston-msa,2020-03-15,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,27.165981
boston-msa,2020-04-19,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,27.087898
boston-msa,2020-05-10,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,27.029997
boston-msa,2020-06-21,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,27.050402
boston-msa,2020-07-19,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,26.983183
boston-msa,2020-08-16,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,27.002392
boston-msa,2020-09-20,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,27.093794
boston-msa,2020-10-18,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,27.009336
boston-msa,2020-11-15,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,27.033499
boston-msa,2020-12-20,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,26.811995
boston-msa,2021-01-17,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,26.7303
boston-msa,2021-02-21,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,27.033781
boston-msa,2021-07-11,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,26.788816
boston-msa,2021-09-12,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,26.777885
boston-msa,2022-03-27,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,27.03872
boston-msa,2022-08-07,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,26.96381
boston-msa,2020-02-23,pop_black,pharmacies_M_t3_WE_autoN_fareN,23.139133
boston-msa,2020-03-15,pop_black,pharmacies_M_t3_WE_autoN_fareN,23.043085
boston-msa,2020-04-19,pop_black,pharmacies_M_t3_WE_autoN_fareN,23.145603
boston-msa,2020-05-10,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.983557
boston-msa,2020-06-21,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.90589
boston-msa,2020-07-19,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.96345
boston-msa,2020-08-16,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.902288
boston-msa,2020-09-20,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.94038
boston-msa,2020-10-18,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.8752
boston-msa,2020-11-15,pop_black,pharmacies_M_t3_WE_autoN_fareN,23.134493
boston-msa,2020-12-20,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.814653
boston-msa,2021-01-17,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.77253
boston-msa,2021-02-21,pop_black,pharmacies_M_t3_WE_autoN_fareN,23.016647
boston-msa,2021-07-11,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.824297
boston-msa,2021-09-12,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.520073
boston-msa,2022-03-27,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.964539
boston-msa,2022-08-07,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.846485
boston-msa,2020-02-23,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,22.045153
boston-msa,2020-03-15,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,22.112154
boston-msa,2020-04-19,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,22.042933
boston-msa,2020-05-10,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,22.023682
boston-msa,2020-06-21,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.880526
boston-msa,2020-07-19,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.831993
boston-msa,2020-08-16,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.871353
boston-msa,2020-09-20,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.87986
boston-msa,2020-10-18,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.952028
boston-msa,2020-11-15,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.886774
boston-msa,2020-12-20,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.84295
boston-msa,2021-01-17,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.830324
boston-msa,2021-02-21,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.829844
boston-msa,2021-07-11,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.874973
boston-msa,2021-09-12,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.617643
boston-msa,2022-03-27,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.818478
boston-msa,2022-08-07,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.88322
boston-msa,2020-02-23,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.27619
boston-msa,2020-03-15,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.144815
boston-msa,2020-04-19,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.20791
boston-msa,2020-05-10,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.01052
boston-msa,2020-06-21,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.013254
boston-msa,2020-07-19,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,23.828815
boston-msa,2020-08-16,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.017906
boston-msa,2020-09-20,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.102995
boston-msa,2020-10-18,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.048944
boston-msa,2020-11-15,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.00035
boston-msa,2020-12-20,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,23.883974
boston-msa,2021-01-17,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,23.788462
boston-msa,2021-02-21,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,23.827806
boston-msa,2021-07-11,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.17627
boston-msa,2021-09-12,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,23.963924
boston-msa,2022-03-27,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,23.987173
boston-msa,2022-08-07,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,24.08539
boston-msa,2020-02-23,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.906935
boston-msa,2020-03-15,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.597298
boston-msa,2020-04-19,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.430408
boston-msa,2020-05-10,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.237635
boston-msa,2020-06-21,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.511864
boston-msa,2020-07-19,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.189604
boston-msa,2020-08-16,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.599642
boston-msa,2020-09-20,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.34156
boston-msa,2020-10-18,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.354305
boston-msa,2020-11-15,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.295609
boston-msa,2020-12-20,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.239332
boston-msa,2021-01-17,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.14917
boston-msa,2021-02-21,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.2349
boston-msa,2021-07-11,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.814682
boston-msa,2021-09-12,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.501762
boston-msa,2022-03-27,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.38909
boston-msa,2022-08-07,pop_total,pharmacies_M_t3_WE_autoN_fareN,31.47946
boston-msa,2020-02-23,pop_white,pharmacies_M_t3_WE_autoN_fareN,35.000378
boston-msa,2020-03-15,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.545742
boston-msa,2020-04-19,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.32715
boston-msa,2020-05-10,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.088642
boston-msa,2020-06-21,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.501602
boston-msa,2020-07-19,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.06028
boston-msa,2020-08-16,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.62555
boston-msa,2020-09-20,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.25495
boston-msa,2020-10-18,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.275143
boston-msa,2020-11-15,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.171326
boston-msa,2020-12-20,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.16274
boston-msa,2021-01-17,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.05286
boston-msa,2021-02-21,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.11649
boston-msa,2021-07-11,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.94656
boston-msa,2021-09-12,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.598015
boston-msa,2022-03-27,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.33137
boston-msa,2022-08-07,pop_white,pharmacies_M_t3_WE_autoN_fareN,34.462387
boston-msa,2020-02-23,workers_essential,pharmacies_M_t3_WE_autoN_fareN,31.557787
boston-msa,2020-03-15,workers_essential,pharmacies_M_t3_WE_autoN_fareN,31.217472
boston-msa,2020-04-19,workers_essential,pharmacies_M_t3_WE_autoN_fareN,31.090363
boston-msa,2020-05-10,workers_essential,pharmacies_M_t3_WE_autoN_fareN,30.875566
boston-msa,2020-06-21,workers_essential,pharmacies_M_t3_WE_autoN_fareN,31.097826
boston-msa,2020-07-19,workers_essential,pharmacies_M_t3_WE_autoN_fareN,30.825735
boston-msa,2020-08-16,workers_essential,pharmacies_M_t3_WE_autoN_fareN,31.164915
boston-msa,2020-09-20,workers_essential,pharmacies_M_t3_WE_autoN_fareN,30.976137
boston-msa,2020-10-18,workers_essential,pharmacies_M_t3_WE_autoN_fareN,30.98816
boston-msa,2020-11-15,workers_essential,pharmacies_M_t3_WE_autoN_fareN,30.946915
boston-msa,2020-12-20,workers_essential,pharmacies_M_t3_WE_autoN_fareN,30.855368
boston-msa,2021-01-17,workers_essential,pharmacies_M_t3_WE_autoN_fareN,30.785276
boston-msa,2021-02-21,workers_essential,pharmacies_M_t3_WE_autoN_fareN,30.868832
boston-msa,2021-07-11,workers_essential,pharmacies_M_t3_WE_autoN_fareN,31.43911
boston-msa,2021-09-12,workers_essential,pharmacies_M_t3_WE_autoN_fareN,31.101416
boston-msa,2022-03-27,workers_essential,pharmacies_M_t3_WE_autoN_fareN,31.036282
boston-msa,2022-08-07,workers_essential,pharmacies_M_t3_WE_autoN_fareN,31.10465
boston-msa,2020-02-23,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.5229487
boston-msa,2020-03-15,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4982722
boston-msa,2020-04-19,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.5018566
boston-msa,2020-05-10,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4788234
boston-msa,2020-06-21,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4805374
boston-msa,2020-07-19,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4618828
boston-msa,2020-08-16,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4830756
boston-msa,2020-09-20,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4887633
boston-msa,2020-10-18,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4839165
boston-msa,2020-11-15,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4852998
boston-msa,2020-12-20,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4579027
boston-msa,2021-01-17,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4600282
boston-msa,2021-02-21,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4792268
boston-msa,2021-07-11,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4971242
boston-msa,2021-09-12,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4683692
boston-msa,2022-03-27,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.483575
boston-msa,2022-08-07,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4891226
boston-msa,2020-02-23,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.4411292
boston-msa,2020-03-15,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.4682918
boston-msa,2020-04-19,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.4584343
boston-msa,2020-05-10,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.4543495
boston-msa,2020-06-21,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.4499018
boston-msa,2020-07-19,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.450906
boston-msa,2020-08-16,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.441693
boston-msa,2020-09-20,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.458779
boston-msa,2020-10-18,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.4463603
boston-msa,2020-11-15,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.450791
boston-msa,2020-12-20,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.4243374
