block_group,hhld_nocar,hhld_single_mother,hhld_total,hhld_total_w_chld,pop_asiapacific,pop_black,pop_hispanic,pop_indig,pop_otherrace,pop_poverty,pop_total,pop_white,workers_all,workers_essential
250277107002,264,49,503,81,5,28,270,0,40,322,894,551,367,210
250277108001,91,82,326,134,0,93,406,0,76,318,1548,973,559,294
250277108002,120,69,427,140,19,52,584,0,41,386,1260,564,575,325
250277108003,226,149,805,241,14,222,761,0,46,903,2182,1139,787,425
250277110001,56,0,461,157,0,31,83,0,0,55,1244,1130,522,286
250277110002,29,18,238,130,65,4,270,0,22,322,861,500,377,201
250277110003,40,14,330,81,103,106,215,6,73,282,956,453,453,246
250277111001,67,21,795,179,239,96,160,0,30,169,2731,2206,1344,672
250277111002,66,29,785,215,11,38,28,0,40,35,2303,2186,889,447
250277121011,12,23,531,198,21,0,73,0,39,242,1524,1391,583,279
250277121012,18,18,775,256,47,12,34,0,71,73,1935,1771,965,464
250277121013,21,107,927,255,22,166,174,0,0,199,2164,1802,760,363
250277121014,9,0,411,131,50,0,0,0,1,4,1069,1018,593,269
250277121021,18,14,908,333,16,0,218,0,64,83,2556,2258,1123,530
250277121022,13,34,651,290,70,56,166,0,69,139,2023,1662,818,398
250277131001,15,53,634,351,9,49,54,0,14,33,2372,2246,888,408
250277131002,17,31,719,157,113,22,171,0,54,88,1588,1228,800,366
250277131003,7,0,296,91,0,0,0,0,0,0,816,816,474,198
250277131004,18,26,763,233,25,267,425,10,113,100,3267,2427,1414,637
250277151001,11,0,711,298,110,0,21,0,0,20,2157,2026,1274,527
250277151002,14,6,967,428,117,16,77,0,65,55,3079,2804,1453,612
250277161001,39,11,982,246,18,0,562,0,16,0,2605,2009,1166,516
250277161002,11,17,283,85,0,0,58,0,0,96,749,691,590,284
250277161003,13,60,344,195,0,0,226,0,19,128,1113,868,674,324
250277161004,13,16,338,80,13,0,0,0,0,18,840,827,523,237
250277161005,41,26,1023,232,95,0,89,0,59,65,2447,2204,1449,704
250277162001,60,22,595,159,17,8,290,0,101,63,1517,1101,961,483
250277162002,44,42,445,132,0,3,240,0,38,214,1126,845,687,334
250277163001,28,21,264,92,0,10,127,0,12,52,698,549,503,266
250277163002,68,76,634,150,0,18,142,0,0,135,1248,1088,815,401
250277163003,67,99,625,206,0,97,636,0,97,244,1556,726,677,341
250277171001,7,4,289,52,4,7,0,0,0,23,777,766,409,189
250277171002,20,27,836,242,49,10,22,0,22,108,2367,2264,1212,549
250277181001,23,72,836,275,20,0,53,0,8,11,2169,2088,1234,587
250277181002,8,32,308,106,32,2,8,0,0,73,841,799,368,175
250277181003,6,10,219,41,12,0,7,0,10,41,523,494,379,178
250277181004,11,9,408,104,72,10,20,0,8,46,1048,938,555,269
250277191001,30,77,1158,317,0,19,57,0,101,26,3199,3022,1786,852
250277191002,18,81,724,323,0,0,314,0,0,152,2275,1961,951,433
250277191003,13,14,503,215,0,0,0,0,0,13,1721,1721,736,342
250277191004,9,15,370,51,16,21,0,33,0,62,857,787,723,362
250277201001,29,20,668,200,0,17,47,0,99,103,1938,1775,1123,508
250277201002,24,0,572,161,16,0,63,0,27,71,1505,1399,811,370
250277211011,22,21,670,168,4,6,60,8,15,62,1840,1747,1189,572
250277211021,24,17,1454,615,40,4,129,0,43,69,4674,4458,2602,1267
250277211022,14,20,868,218,55,0,54,0,0,96,2121,2012,1324,629
250277211023,10,28,634,293,0,0,162,0,0,14,1791,1629,1041,500
250277221001,22,19,547,164,39,23,14,0,49,173,1729,1604,864,381
250277221002,20,11,502,74,0,0,0,0,0,55,1068,1068,542,232
250277221003,27,46,650,171,0,92,48,0,11,90,1854,1703,979,457
250277221004,10,55,250,163,0,0,27,0,0,15,888,861,477,221
250277231001,59,15,805,240,3,16,56,0,0,177,2152,2077,825,374
250277231002,27,28,366,61,0,7,48,0,12,231,873,806,428,203
250277231003,34,27,460,149,6,0,7,0,3,115,1298,1282,411,192
250277241001,29,26,476,111,0,0,0,0,0,22,1148,1148,667,344
250277241002,35,44,581,112,50,6,40,0,26,55,1256,1134,579,272
250277241003,29,25,479,150,0,0,11,0,28,100,1371,1332,709,346
250277251001,6,42,328,142,9,2,13,0,0,89,939,915,519,246
250277251002,7,10,373,118,0,26,0,0,0,72,964,938,506,250
250277251003,5,8,269,83,15,0,14,0,0,62,678,649,418,211
250277251004,5,33,258,50,0,0,21,0,0,8,627,606,336,165
250277251005,11,11,593,134,0,0,0,0,0,65,1556,1556,842,403
250277261001,17,15,782,212,20,0,91,0,0,60,2156,2045,1069,543
250277261002,11,31,520,81,0,0,0,0,0,101,1089,1089,594,290
250277261003,9,0,430,123,0,0,0,0,0,19,1151,1151,674,334
250277261004,7,20,328,120,0,0,58,0,0,40,854,796,594,308
250277261005,7,0,335,102,0,12,38,0,0,44,958,908,520,261
250277262001,61,29,321,123,0,0,34,0,0,42,823,789,327,159
250277262002,130,14,682,132,12,40,166,0,47,428,2007,1742,983,504
250277262003,67,0,355,0,55,2,19,0,18,94,583,489,431,210
250277262004,64,44,337,76,0,0,28,0,0,183,728,700,372,189
250277262005,147,35,775,90,341,66,18,0,0,180,1564,1139,862,435
250277271001,34,53,787,212,22,86,105,0,36,82,2628,2379,1395,671
250277271002,10,0,243,65,0,0,0,0,0,18,663,663,324,157
250277271003,23,0,540,187,12,266,28,0,14,21,1579,1259,929,438
250277281001,30,16,722,195,34,0,8,7,8,57,1871,1814,1033,510
250277281002,20,20,494,128,66,44,62,0,9,89,1370,1189,669,309
250277281003,18,58,448,271,7,0,190,0,29,190,1465,1239,775,355
250277282001,12,23,392,180,0,0,0,0,0,19,1189,1189,530,237
250277282002,8,11,264,72,0,41,40,0,0,18,689,608,400,195
250277282003,11,0,365,100,0,2,9,0,0,40,931,920,579,280
250277282004,16,16,500,185,0,0,20,0,9,28,1429,1400,710,344
250277283001,36,36,582,183,9,0,19,0,30,21,1602,1544,901,418
250277283002,52,11,836,212,24,108,68,0,13,47,2183,1970,1151,537
250277283003,23,23,380,121,12,15,40,0,21,79,1003,915,462,219
250277284001,13,42,827,347,149,9,204,0,258,145,2408,1788,1103,529
250277284002,5,10,328,115,27,0,30,0,0,60,899,842,531,259
250277284003,11,61,704,231,64,0,62,0,0,35,1782,1656,1173,554
250277291001,38,12,595,114,56,375,695,4,47,75,3967,2790,1293,632
250277291002,16,21,254,102,0,0,32,0,38,22,747,677,419,199
250277291003,25,17,387,105,15,0,111,0,21,39,1067,920,612,298
250277292001,9,39,310,66,0,0,87,0,11,125,781,683,500,234
250277292002,11,29,386,93,4,28,35,2,50,80,1049,930,662,322
250277292003,4,0,159,22,22,0,11,0,0,39,330,297,426,218
250277301001,16,0,336,23,28,0,73,0,0,103,638,537,525,293
250277301002,16,28,343,67,52,0,81,0,0,107,708,575,410,208
250277301003,16,37,344,150,29,294,25,0,61,55,1046,637,452,257
250277301004,26,15,559,134,45,316,169,0,49,49,1490,911,734,391
250277301005,44,50,923,292,128,271,188,0,92,188,2323,1644,1126,597
250277302001,24,92,392,164,83,2,20,0,39,42,925,781,576,296
250277302002,40,87,640,161,277,92,238,0,28,295,1189,554,708,378
250277302003,15,0,248,33,0,40,0,0,0,67,640,600,309,152
250277302004,13,0,215,45,0,0,73,0,15,0,476,388,433,216
250277302005,20,16,329,131,25,16,22,0,0,24,840,777,366,183
250277302006,31,18,508,118,0,169,97,0,0,37,1292,1026,605,319
250277303001,20,63,320,95,0,0,97,0,42,120,683,544,507,273
250277303002,40,66,639,184,42,247,17,0,24,118,1418,1088,667,376
250277303003,30,77,473,156,8,22,210,0,19,54,1323,1064,595,316
250277303004,16,58,264,69,0,110,124,0,47,97,759,478,353,203
250277303005,16,29,256,62,30,23,59,0,0,93,629,517,381,215
250277304011,107,64,519,130,0,333,0,0,0,34,1318,985,443,249
250277304012,95,15,463,115,114,125,22,0,38,99,1313,1014,610,332
250277304013,182,243,879,368,0,376,960,0,0,853,2074,738,900,532
250277304014,106,101,514,151,18,333,208,0,0,613,1037,478,723,439
250277304021,36,29,396,118,170,43,200,0,83,232,1166,670,396,231
250277304022,25,58,278,77,25,189,236,0,0,133,727,277,431,251
250277305001,26,27,271,72,0,229,0,0,0,232,606,377,389,209
250277305002,49,172,499,228,203,427,265,0,0,299,1229,334,614,361
250277305003,73,88,740,143,157,71,300,0,27,495,1682,1127,794,455
250277306001,113,13,1222,350,187,318,501,0,0,228,3449,2443,1332,662
250277306002,30,0,331,0,77,18,0,0,0,106,563,468,435,216
250277306003,35,16,386,50,20,14,3,0,0,0,792,755,640,326
250277306004,39,0,426,95,198,191,170,8,59,18,2903,2277,838,431
250277306005,62,40,674,139,135,195,23,0,0,91,1466,1113,423,216
250277307001,43,40,547,130,0,76,147,0,49,64,1507,1235,850,449
250277307002,19,0,250,45,0,0,30,0,0,39,536,506,398,206
250277307003,24,0,308,106,167,51,0,0,0,105,904,686,453,246
250277307004,36,57,454,120,70,0,293,0,0,87,1019,656,508,270
250277307005,31,0,393,47,0,90,0,0,0,117,791,701,453,237
250277307006,64,50,808,193,275,210,94,0,139,16,2009,1291,1060,565
250277308011,30,14,427,105,55,18,23,0,61,153,973,816,488,249
250277308012,48,0,682,135,139,18,76,0,37,111,1724,1454,950,472
250277308013,26,10,367,87,16,2,24,0,1,9,828,785,396,197
250277308021,21,8,320,51,28,12,74,0,15,50,700,571,443,232
250277308022,30,24,472,169,12,61,203,0,22,346,1328,1030,565,304
250277309011,33,0,272,28,7,21,3,6,27,86,646,582,424,221
250277309012,66,46,533,139,0,108,156,0,10,130,1405,1131,603,309
250277309013,67,35,543,119,0,38,41,0,64,55,1284,1141,679,354
250277309021,37,0,409,104,100,312,145,0,122,263,2476,1797,870,469
250277309022,26,12,297,52,0,86,73,0,0,134,666,507,340,184
250277309023,37,28,410,118,19,91,33,0,0,54,1081,938,509,262
250277310011,50,81,786,254,396,360,206,0,76,166,2165,1127,1259,676
250277310021,57,77,289,105,0,132,83,0,94,224,642,333,407,226
250277310022,218,117,1104,463,276,191,819,0,111,590,2472,1075,1187,694
250277310023,186,62,945,186,278,53,203,9,27,317,1996,1426,1126,625
250277310024,57,20,293,51,107,0,261,0,13,115,737,356,456,265
250277311011,39,39,290,69,31,30,251,0,37,450,839,490,445,251
250277311012,27,6,206,83,103,34,99,0,68,91,523,219,424,247
250277311013,70,50,523,119,152,53,112,0,46,136,1086,723,414,233
250277311014,78,140,582,297,0,379,623,0,0,677,1790,788,701,416
250277311021,19,0,266,38,0,60,0,0,0,44,539,479,483,257
250277311022,32,65,432,112,38,199,28,0,27,162,873,581,500,281
250277311023,25,30,342,97,11,81,85,0,0,106,915,738,422,224
250277312021,0,0,0,0,162,94,173,0,63,0,1518,1026,312,114
250277312031,496,0,1012,124,256,159,476,0,24,736,1893,978,741,424
250277312032,128,0,261,20,170,77,224,0,0,421,1129,658,496,279
250277312033,283,9,578,186,220,213,854,0,39,339,1732,406,559,315
250277312034,242,63,495,76,201,42,446,0,13,422,1027,325,378,224
250277312041,73,18,514,91,195,99,584,0,20,544,1423,525,688,392
250277312042,42,62,294,91,74,42,305,4,12,175,671,234,448,275
250277313001,212,158,585,176,51,240,671,0,0,491,1454,492,509,321
250277313002,144,64,398,134,139,321,488,0,121,406,1211,142,511,307
250277313003,167,34,459,88,70,112,520,0,0,244,992,290,671,398
250277314001,162,86,410,98,0,93,500,0,0,328,780,187,352,214
250277314002,94,24,239,66,0,113,307,0,16,238,503,67,293,186
250277314003,108,7,273,66,6,21,594,0,19,281,849,209,435,273
250277314004,167,44,422,127,71,107,568,0,0,547,1160,414,500,296
250277314005,111,15,281,103,418,39,353,0,0,70,912,102,265,163
250277315001,93,54,264,54,0,0,439,0,0,313,540,101,254,155
250277315002,132,0,375,26,108,171,93,0,14,119,543,157,461,278
250277315003,146,69,415,98,64,95,788,0,0,230,1232,285,552,345
250277315004,58,27,164,51,6,83,86,0,30,0,371,166,399,242
250277315005,293,0,829,151,0,199,502,110,0,793,1962,1151,570,328
250277316001,184,19,476,40,243,243,190,12,8,282,1842,1146,465,253
250277316002,136,0,352,0,110,30,99,0,3,151,545,303,239,141
250277316003,280,74,721,74,86,121,378,0,0,147,1217,632,402,226
250277316004,82,0,212,0,179,67,81,0,14,147,1084,743,419,225
250277316005,159,0,410,9,83,28,92,0,70,452,879,606,296,164
250277316006,64,0,166,0,213,54,91,0,63,371,1382,961,451,240
250277317001,312,11,724,41,111,171,134,0,5,341,1253,832,870,483
250277317002,348,71,809,107,30,332,611,0,71,631,1600,556,459,278
250277318001,130,40,312,40,15,0,0,7,0,229,702,680,379,211
250277318002,188,105,449,207,0,36,755,10,45,331,1535,689,319,198
250277318003,286,154,683,154,0,362,867,43,46,992,1506,188,629,395
250277318004,141,78,336,78,26,551,162,0,0,403,1007,268,391,231
250277318005,123,51,294,154,0,117,208,0,72,132,745,348,268,163
250277318006,312,101,745,129,99,203,202,0,123,687,1553,926,594,329
250277319001,97,120,381,179,102,88,482,0,209,408,1093,212,484,289
250277319002,107,58,422,118,47,296,370,0,92,239,1228,423,495,288
250277319003,41,6,163,34,16,11,101,0,4,190,396,264,292,177
250277319004,226,96,885,258,248,400,675,0,158,731,2188,707,1038,638
250277320011,557,630,1209,814,76,497,2477,0,212,2341,3795,533,1177,714
250277320021,74,40,434,172,239,77,337,0,30,36,1434,751,589,325
250277320022,187,0,1090,152,287,124,179,0,115,252,2569,1864,991,525
250277320023,18,0,108,0,17,33,50,0,10,0,463,353,207,110
250277322011,58,0,477,42,104,0,31,0,0,183,782,647,367,187
250277322012,114,23,938,107,360,279,109,18,6,314,1893,1121,880,499
250277322021,46,0,542,125,110,128,280,0,10,133,1332,804,598,311
250277322022,35,53,415,138,118,12,106,0,11,179,1092,845,512,258
250277322023,34,51,409,123,186,84,137,0,7,124,1007,593,595,304
250277322031,33,0,564,218,349,628,35,0,15,410,1459,432,485,274
250277322032,19,15,327,87,39,7,392,8,0,78,1061,615,516,304
250277322033,21,85,360,210,195,122,498,0,73,387,1321,433,427,243
250277323011,66,90,947,289,25,276,194,0,58,101,2303,1750,1163,641
250277323012,34,6,492,124,173,426,89,0,42,110,1369,639,690,396
250277323013,27,10,387,89,21,45,26,0,0,19,960,868,387,200
250277323021,169,229,930,442,222,517,757,7,64,717,2725,1158,1224,705
250277323022,111,10,608,195,143,121,80,0,18,230,1481,1119,801,453
250277324001,95,175,432,223,21,155,512,0,17,288,1345,640,504,307
250277324002,113,98,511,194,144,336,716,218,0,163,1734,320,593,376
250277324003,63,21,286,101,0,35,732,0,21,122,980,192,474,272
250277324004,64,80,293,138,0,226,451,51,0,289,953,225,412,252
250277324005,66,60,302,107,0,51,507,0,0,271,791,233,376,232
250277324006,87,76,395,212,20,102,721,0,83,444,1150,224,647,392
250277325001,143,33,389,60,185,84,275,4,42,386,902,312,305,178
250277325002,148,61,405,102,31,19,331,0,0,326,833,452,466,267
250277326001,109,75,544,90,39,184,264,0,24,178,955,444,561,325
250277326002,94,42,468,163,29,63,524,0,83,216,1087,388,531,300
250277326003,59,28,293,51,0,66,186,0,2,223,555,301,446,266
250277326004,65,88,322,169,97,0,326,0,0,170,779,356,285,167
250277326005,39,11,194,11,0,74,100,0,0,19,337,163,323,190
250277327001,138,91,488,173,105,86,383,0,157,367,1173,442,595,348
250277327002,131,73,462,104,64,246,203,0,4,78,850,333,411,249
250277327003,126,0,445,39,0,206,237,7,0,195,750,300,549,318
250277327004,120,49,425,53,0,128,222,0,21,134,782,411,401,239
250277328011,42,46,899,177,89,59,86,0,52,187,1808,1522,963,515
250277328012,64,78,1351,276,559,573,317,17,87,307,3182,1629,1435,778
250277328021,87,90,864,328,244,329,322,0,0,413,2509,1614,1186,624
250277328022,40,56,395,107,0,157,156,0,8,5,934,613,629,382
250277328023,20,30,198,102,21,97,124,0,4,93,650,404,402,223
250277329011,68,0,652,96,1,286,82,0,11,118,1230,850,486,273
250277329012,122,31,1171,430,189,852,242,0,294,429,3135,1558,1143,634
250277329013,30,63,288,117,57,212,170,0,0,36,897,458,459,269
250277329014,40,13,386,67,25,0,502,0,24,100,1463,912,627,342
250277329015,40,45,387,64,239,260,221,0,0,368,1103,383,497,279
250277329021,0,0,8,0,102,114,248,0,96,21,2340,1780,446,226
250277330001,43,86,204,110,88,30,356,0,46,68,780,260,359,206
250277330002,128,90,594,226,178,313,237,0,54,336,1624,842,639,374
250277330003,100,25,464,114,197,111,524,0,0,559,1305,473,589,351
250277331011,18,54,282,73,0,185,4,0,8,134,742,545,514,275
250277331012,34,24,514,82,237,58,195,0,30,106,1269,749,596,323
250277331021,16,54,254,108,111,82,96,0,0,215,726,437,471,264
250277331022,39,33,598,161,195,291,123,0,70,101,1681,1002,815,443
250277351001,11,13,361,75,21,35,77,0,16,146,1225,1076,596,287
250277351002,12,0,401,116,0,0,0,8,0,8,1011,1003,674,321
250277351003,30,58,979,273,19,0,79,0,34,213,2455,2323,1337,641
250277351004,23,43,771,197,0,113,29,0,38,147,2070,1890,1028,480
250277352001,11,21,419,121,21,0,172,0,14,37,1142,935,737,388
250277352002,8,32,311,94,0,0,67,0,0,86,814,747,554,272
250277352003,12,14,433,118,5,110,31,0,65,36,1528,1317,805,423
250277352004,10,51,369,111,0,50,0,0,0,18,1041,991,472,233
250277361001,6,40,358,116,17,0,101,0,0,17,1019,901,479,235
250277361002,8,43,471,150,97,0,23,0,10,21,1168,1038,635,324
250277361003,3,0,185,61,23,0,47,0,0,70,617,547,440,220
250277362001,20,0,339,63,0,17,29,0,0,17,809,763,515,249
250277362002,34,18,582,148,39,1,66,0,38,70,1339,1195,914,445
250277362003,35,35,596,145,46,0,136,0,0,55,1553,1371,873,429
250277363001,39,27,475,143,0,7,184,0,6,88,1196,999,653,325
250277363002,20,27,244,56,0,0,0,0,10,3,522,512,355,178
250277363003,25,6,309,77,16,0,0,0,5,0,753,732,447,231
250277364001,23,42,302,126,40,37,10,0,7,11,801,707,456,219
250277364002,49,59,645,159,0,43,61,0,23,109,1471,1344,858,404
250277364003,27,0,360,103,0,115,22,12,12,0,945,784,501,243
250277365001,19,17,297,45,0,0,0,0,0,0,630,630,341,164
250277365002,16,0,249,74,7,0,0,0,0,25,606,599,368,179
250277365003,23,0,364,37,0,0,26,0,0,16,758,732,506,253
250277365004,26,19,414,103,49,8,42,0,12,44,1089,978,670,319
250277365005,36,0,567,98,0,0,0,0,0,47,1357,1357,558,267
250277371001,5,0,145,41,0,0,0,0,0,18,402,402,388,186
250277371002,14,44,398,124,0,10,0,0,0,128,987,977,591,281
250277371003,31,38,856,202,18,89,1,0,32,80,2041,1901,1056,500
250277371004,22,26,622,137,17,19,0,0,46,101,1297,1215,834,409
250277372001,38,10,365,115,4,14,62,0,19,29,921,822,477,250
250277372002,53,9,500,83,7,3,64,4,39,188,1156,1039,526,259
250277373001,3,0,574,248,39,13,16,0,216,65,1793,1509,822,407
250277373002,3,25,559,260,247,0,13,0,14,14,1632,1358,819,400
250277373003,3,0,527,201,66,0,10,6,0,41,1657,1575,888,432
250277373004,4,31,688,184,130,1,16,0,46,48,1744,1551,1098,539
250277381001,13,77,500,171,13,34,143,0,54,66,1269,1025,635,300
250277381002,14,25,545,189,179,123,71,0,72,106,1403,958,818,382
250277381003,19,10,729,318,446,8,127,0,78,24,1925,1266,1138,520
250277382011,18,11,740,280,89,148,110,0,0,86,2041,1694,1065,504
250277382012,20,37,784,208,240,109,144,0,67,165,1928,1368,1092,510
250277382021,69,41,1278,649,62,313,106,0,223,24,3933,3229,1925,895
250277382022,61,58,1120,409,314,0,123,0,79,141,2755,2239,1250,566
250277391001,15,0,459,63,93,0,38,0,0,28,995,864,628,309
250277391002,12,12,377,164,519,19,24,0,33,75,1282,687,537,256
250277391003,28,59,866,452,688,0,219,0,160,19,2789,1722,1236,574
250277391004,23,16,716,390,541,229,79,0,373,317,2714,1492,1207,575
250277391005,31,62,959,385,736,84,102,0,236,132,2407,1249,1170,530
250277392001,29,46,329,174,125,0,15,34,0,0,945,771,521,256
250277392002,60,44,672,179,381,32,0,0,33,85,1580,1134,966,476
250277392003,76,85,848,291,485,370,240,13,20,183,2284,1156,689,340
250277392004,65,0,725,174,299,0,0,0,0,40,1738,1439,943,458
250277393001,12,66,575,292,152,11,43,0,44,115,1703,1453,880,418
250277393002,19,59,896,213,398,202,115,0,0,65,2017,1302,1128,525
250277394001,16,16,398,168,284,0,38,0,61,16,1218,835,651,313
250277394002,24,65,586,302,137,17,392,0,51,15,1791,1194,829,393
250277394003,42,0,1013,256,195,26,91,0,37,35,2540,2191,1026,511
250277394004,24,13,596,221,300,0,63,0,0,19,1734,1371,999,477
250277394005,22,132,542,318,363,126,0,0,8,105,1587,1090,703,317
250277395001,44,53,936,486,747,65,70,0,125,259,2953,1946,1466,669
250277395002,10,9,210,33,0,0,11,0,0,14,597,586,370,182
250277395003,49,91,1032,407,330,44,382,0,71,71,3023,2196,1372,644
250277395004,20,0,426,161,70,0,67,0,0,0,1140,1003,547,250
250277401011,8,7,473,187,92,0,105,0,80,33,1426,1149,850,391
250277401012,16,47,894,346,476,134,128,34,0,86,2439,1667,1016,440
250277401013,11,9,636,234,29,2,37,5,79,23,2019,1867,934,431
250277401021,12,18,961,344,237,0,0,0,0,0,2475,2238,1398,638
250277401022,8,38,646,272,132,174,1,0,70,47,1881,1504,774,361
250277401023,7,61,559,183,0,0,0,0,0,18,1413,1413,884,386
250277402001,12,24,326,63,52,0,122,0,95,12,881,612,457,207
250277402002,19,29,532,118,59,20,35,0,0,74,1210,1096,671,314
250277402003,14,18,402,186,121,27,30,0,71,25,1241,992,479,212
250277411011,9,15,368,107,38,0,31,0,11,32,914,834,429,199
250277411012,15,8,622,300,221,47,0,0,16,59,1923,1639,1002,443
250277411013,16,31,661,214,214,30,65,0,30,97,1721,1382,908,411
250277411021,4,6,335,135,105,8,114,0,30,21,956,699,590,268
